"Datum","Wiki/WHO","90870","1922","2.1608130593155552E-2","...6","...7","80304","130","47300","48190","42680","1.1471999999999999E-3","16...14","10566","706","...17","0.1908108108108108","58","...20","1433.6...21","Viral_Pot","5.9859999999999962","1575.6539999999995","12.214372093023252","0.63917525773195871...26","Value_Infectious","0.65747613997879117","1433.6...29","0.63917525773195871...30","120...31","2.1481481481481484...32","30","16...34","212.98199999999994","33...36","33...37","39.200000000000003","120...39","1.3529411764705883","1.4352941176470588","4.5647058823529409","2.1428571428571428","2.1481481481481484...44","1.0666666666666667","1.411764705882353E-5","89","133.5","1362.3999999999999","Free_Viral","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","0...65","...66","0...67","17","0.04","80","0.12","...72","...73","...74","...75","...76","...77","...78","...79","...80","...81","3.0552302941176462E-4","30.55230294117646","7.6380757352941158E-3","1.5276151470588232E-2","Viral_Pot_Plus","Value_Infectious_Plus","Free_Viral_Plus"
2020-04-02,"ld CH d18 /23.3.",1007977,86053,0.0933406658249487,NA,NA,82432,71,76571,204605,803372,0.0011776,227,NA,712,619,0.192432432432432,19303,4013,38139.2,44695.711,4.773,117739.283,5.60307501586294,0.0835908817489785,0.0924761836644675,"0.10273161956161529","38139.199999999997","8.3590881748978468E-2",16397,1.97675371223758,NA,1036,4343.466,878,"878","888.8",20997,"80.058823529411754",165.764705882353,"1489.1529411764704","1.749312671832042","1.126261742225334","1.06185","2.4702352941176472E-3","10822",16233,29481.6,36511.5735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"567.8420000000001",0.053,"-19.157999999999902","95",42.84,"1474","414.95999999999992","432","686.38499999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00429547923529411,429.547923529411,0.107386980882353,0.214773961764706,44695.711,0.0924761836644675,36511.5735
2020-04-03,"ld CH d19 /24.3.",1076017,68040,0.0675015402137152,NA,NA,82509,77,76760,223697,852320,0.0011787,237,NA,712,619,0.192432432432432,20278,4846,35851.6,43632.7742,4.744,119104.943,5.46929985764797,0.0666763678696158,0.0739326396022164,"8.1482113769090148E-2","35851.599999999999","6.6676367869615824E-2",16437,1.89266380436812,NA,975,4558.986,927,"927","717.6",21924,"75.564705882352939",163.188235294118,"1564.7176470588233","2.0373571229439644","1.1100892319483222","1.06185","2.579294117647059E-3","10236",15354,27662.8,35891.7992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"620.7360000000001",0.053,"-20.263999999999896","75",44.72,"1368","416.75999999999993","484","745.07999999999993",NA,NA,NA,NA,NA,NA,NA,NA,0.0042225646117647,422.25646117647,0.105564115294118,0.211128230588235,43632.7742,0.0739326396022164,35891.7992
2020-04-04,"ld CH d20 /25.3.",1192028,116011,0.107815211097966,NA,NA,82543,34,76946,245981,946047,0.00117918571428571,240,NA,712,619,0.192432432432432,21100,5817.4,35176.8,43942.4,4.715,123568.787,5.53086700484893,0.0490946187197144,0.0543291877511293,"5.9658390561718608E-2","35176.800000000003","4.9094618719714357E-2",15899.6,1.80157103825137,NA,822,2376.054,486,"486","699.2",22410,"72.788235294117655",160.729411764706,"1637.5058823529409","2.0825202118762198","1.09309433766772","1.0517349999999999","2.6364705882352939E-3","9921",14881.5,27240,36439.64375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.2890000000001",0.053,"7.289000000000101","56",52.36,"1226","425.83999999999992","540","813.80250000000001",NA,NA,NA,NA,NA,NA,NA,NA,0.0042870169117647,428.70169117647,0.107175422794118,0.214350845588235,43942.4,0.0543291877511293,36439.64375
2020-04-05,"ld CH d21 /26.3.",1252207,60179,0.0504845523762865,NA,NA,82602,59,77207,256059,996148,0.00118002857142857,241,NA,712,619,0.192432432432432,21652,6415,35562,39221.8864,4.686,127016.623,5.54528594504918,0.0503341221294519,0.055726653235236,"6.1196498300901493E-2","35562","5.0334122129451861E-2",15535,1.63868916975706,NA,552,1365.66,281,"281","667.2",22691,"70.976470588235301",157.576470588235,"1708.4823529411763","1.8904440556527535","1.0677581615543938","1.0473999999999999","2.669529411764706E-3","9336",14004,28093.2,32161.5364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"759.80800000000011",0.053,"18.808000000000106","50",28.88,"1112","406.07999999999993","584","851.70749999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.00378371016470588,378.371016470588,0.094592754117647,0.189185508235294,39221.8864,0.055726653235236,32161.5364
2020-04-06,"ld CH d22 /27.3.",1331032,78825,0.0629488574972029,NA,NA,82665,63,77310,275851,1055181,0.00118092857142857,245,NA,712,619,0.192432432432432,22242,7298,31911.2,34648.3988,4.657,129937.699,5.51838356998258,0.0609224861950217,0.0678537462160463,"7.5232092766686604E-2","31911.200000000001","6.0922486195021656E-2",15529,2.07597535934292,NA,590,4463.844,924,"924","604.20000000000005",23615,"66.45882352941176",151.223529411765,"1774.9411764705881","1.9674248104640506","1.0541232227488151","1.0401749999999998","2.7782352941176469E-3","8499",12748.5,25112,28221.03005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820.17500000000007",0.053,"32.175000000000068","72",17.4,"977","390.03999999999991","641","874.54499999999996",NA,NA,NA,NA,NA,NA,NA,NA,0.00332012118235294,332.012118235294,0.0830030295588235,0.166006059117647,34648.3988,0.0678537462160463,28221.03005
2020-04-07,"ld CH d23 /28.3.",1390511,59479,0.0446863786896183,NA,NA,82718,53,77410,295696,1094815,0.00118168571428571,249,NA,712,619,0.192432432432432,22789,8046,28346.8,30525.695,4.628,132594.339,5.45708116005652,0.0756627201654241,0.085223305415891,"9.5621518659771518E-2","28346.799999999996","7.566272016542408E-2",15446,1.94578210382514,NA,547,3447.836,718,"718","619",24333,"61.529411764705884",145.058823529412,"1836.4705882352939","2.0272431892026992","1.0525124699796786","1.0401749999999998","2.8627058823529413E-3","8114",12171,21855.6,24389.4825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"857.32800000000009",0.053,"16.328000000000088","58",52.32,"913","396.51999999999987","705","943.21499999999992",NA,NA,NA,NA,NA,NA,NA,NA,0.00286935088235294,286.935088235294,0.0717337720588234,0.143467544117647,30525.695,0.085223305415891,24389.4825
2020-04-08,NA,1464852,74341,0.0534630794003068,NA,NA,82783,65,77567,315105,1149747,0.00118261428571429,215,NA,712,619,0.192432432432432,23574,8705,25110.4,27226.1168,4.599,134046.559,5.37742103151785,0.0669695058430008,0.0767775940156963,"8.6147170361726949E-2","25110.399999999998","6.6969505843000793E-2",15344,2.01280737704918,NA,785,2921.076,612,"612","624.4",24945,"56.776470588235291",139.658823529412,"1893.2470588235292","1.9079853143643872","1.0598867008362558","1.0329499999999998","2.9347058823529413E-3","8110",12165,18622.4,21092.9293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"908.36700000000008",0.053,"12.367000000000075","59",45.48,"851","414.19999999999987","756","1002.9074999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00248152109411764,248.152109411764,0.0620380273529411,0.124076054705882,27226.1168,0.0767775940156963,21092.9293
2020-04-09,NA,1536979,72127,0.0492384213558776,NA,NA,82883,100,77679,346676,1190303,0.00118404285714286,251,NA,712,619,0.192432432432432,24308,9800,22523.2,24633.4699,4.57,135278.977,5.32154427441878,0.0542285440002345,0.0628217975051557,"7.0155147159901593E-2","22523.199999999997","5.4228544000234503E-2",14754,1.83970332248543,NA,734,2656.64,560,"560","492.2",25505,"53.035294117647062",133.094117647059,"1946.2823529411762","1.7971392333709131","1.0666549651147483","1.03006","3.0005882352941177E-3","8287",12430.5,15893.6,18366.42615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"968.15100000000007",0.053,"17.151000000000067","57",40.64,"744","432.87999999999988","805","1056.2474999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00216075601764706,216.075601764706,0.0540189004411764,0.108037800882353,24633.4699,0.0628217975051557,18366.42615
2020-04-10,NA,1673423,136444,0.088774147206956,NA,NA,82941,58,77791,384686,1288737,0.00118487142857143,257,NA,712,619,0.192432432432432,24900,10600,20538.8,23541.4198,4.541,136298.86,5.28331110938832,0.0424428466353443,0.0492954364459825,"5.4508651019326233E-2","20538.799999999996","4.2442846635344277E-2",14212,1.8845076818285,NA,592,1452.22,308,"308","392.4",25813,"45.752941176470586",121.317647058824,"1992.0352941176468","1.6652474033933296","1.056248409264444","1.0271699999999999","3.0368235294117646E-3","7539",11308.5,14507.6,17840.05105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1023.0590000000001",0.053,"22.059000000000083","40",35.12,"659","409.43999999999988","831","1102.3425",NA,NA,NA,NA,NA,NA,NA,NA,0.00209882953529412,209.882953529412,0.0524707383823529,0.104941476764706,23541.4198,0.0492954364459825,17840.05105
2020-04-11,NA,1754457,81034,0.0484240983899468,NA,NA,83014,73,77877,395418,1359039,0.00118591428571429,258,NA,712,619,0.192432432432432,25300,11100,19738.4,23532.9469,4.512,137432.72,5.27343395068044,0.0307842182172431,0.0356468924818727,"3.9281399014484387E-2","19738.399999999998","3.0784218217243059E-2",13932,1.76478794642857,NA,400,1232.418,263,"263","319",26076,"43.129411764705878",115.917647058824,"2035.1647058823528","1.6073475929236269","1.0408096100049367","1.0242799999999999","3.0677647058823527E-3","6710",10065,14370.4,18458.5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1074.7340000000002",0.053,"30.734000000000151","43",37.08,"605","396.83999999999986","858","1151.01",NA,NA,NA,NA,NA,NA,NA,NA,0.00217158934117647,217.158934117647,0.0542897335294117,0.108579467058823,23532.9469,0.0356468924818727,18458.5094
2020-04-12,NA,1827284,72827,0.0415097092718716,NA,NA,83134,120,77575,423311,1403973,0.00118762857142857,260,NA,712,619,0.192432432432432,25580,12100,19816.4,20675.421,4.483,139391.894,5.29933319815995,0.0303485702358589,0.035185336019111,"3.8741926544880956E-2","19816.399999999998","3.0348570235858904E-2",13117,1.6529886914378,NA,280,1019.883,219,"219","292.2",26295,"42.4",113.376470588235,"2077.5647058823529","1.5785208308320327","1.0273092369477912","1.0228349999999999","3.0935294117647059E-3","5957",8935.5,15050.8,16170.43975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1118.3000000000002",0.053,"40.300000000000182","32",19.44,"542","373.43999999999983","885","1176.5249999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00190240467647059,190.240467647059,0.0475601169117647,0.0951202338235293,20675.421,0.035185336019111,16170.43975
2020-04-13,NA,1904566,77282,0.0422933709264679,NA,NA,83213,79,77663,441232,1463334,0.00118875714285714,265,NA,712,619,0.192432432432432,25834,12700,17541.6,17754.2928,4.454,140899.994,5.29692587812182,0.0417016132433078,0.0488926485951122,"5.4276566549778943E-2","17541.599999999995","4.1701613243307831E-2",12728,1.59705736894164,NA,254,1133.86,245,"245","296.60000000000002",26540,"34.411764705882355",100.870588235294,"2111.9764705882353","1.4772347768006233","1.0211067193675889","1.0199449999999999","3.1223529411764706E-3","5298",7947,13303.2,13747.6803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1147.556",0.053,"35.55600000000004","27",11.24,"494","339.95999999999981","900","1191.2774999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00161737415294118,161.737415294118,0.0404343538235294,0.0808687076470588,17754.2928,0.0488926485951122,13747.6803
2020-04-14,NA,1978769,74203,0.0389605820958686,NA,NA,83306,93,77738,466635,1512134,0.00119008571428571,266,NA,712,639,0.192432432432432,26336,13700,15163.2,15148.0234,4.425,142357.655,5.28542567015668,0.0526978010118399,0.0628549750692546,"7.1028674013155574E-2","15163.199999999995","5.26978010118399E-2",12118,1.53661240445767,NA,502,1959.174,426,"426","308.2",26966,"30.976470588235291",92.5058823529412,"2142.9529411764706","1.4116107417683086","1.0295543393275997","1.0076624999999999","3.172470588235294E-3","4616",6924,11470.4,11657.1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1178.826",0.053,"30.826000000000022","52",36.96,"490","324.55999999999977","973","1239.7874999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00137143216470588,137.143216470588,0.034285804117647,0.0685716082352941,15148.0234,0.0628549750692546,11657.1734
2020-04-15,NA,2069246,90477,0.0457238818679694,NA,NA,83356,50,77816,508623,1560623,0.0011908,267,NA,712,639,0.192432432432432,26732,14700,13016.8,13682.307,4.396,143670.647,5.26401080863225,0.0631927290223023,0.0775757736402155,"8.7876043375027552E-2","13016.799999999994","6.3192729022302288E-2",11412,1.46340395248262,NA,396,1508.1,330,"330","322.60000000000002",27296,"27.658823529411766",84.4352941176471,"2170.6117647058823","1.3567274715443114","1.0347603932801734","1.0091075","3.2112941176470587E-3","4556",6834,9371.99999999999,10236.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207.8170000000002",0.053,"23.817000000000235","32",28.72,"472","324.39999999999975","1017","1277.4824999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.00120433317647059,120.433317647059,0.0301083294117647,0.0602166588235294,13682.307,0.0775757736402155,10236.832
2020-04-16,NA,2127873,58627,0.028332542385004,NA,NA,83402,46,77892,523478,1604395,0.00119145714285714,268,NA,712,644,0.192432432432432,27078,15700,11864,13046.9322,4.367,144316.199,5.22752196906581,0.0599996178368291,0.0751306211173409,"8.4160494599254898E-2","11863.999999999995","5.9999617836829076E-2",10695,1.40278713153396,NA,346,1457.661,321,"321","302.39999999999998",27617,"24.847058823529412",77.8823529411765,"2195.4588235294118","1.3152831356860504","1.0281743620899149","1.0076624999999999","3.2490588235294117E-3","4605",6907.5,8179.99999999999,9564.40095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1249.422",0.053,"27.422000000000025","37",24.48,"437","331.47999999999979","1059","1309.6125",NA,NA,NA,NA,NA,NA,NA,NA,0.00112522364117647,112.522364117647,0.0281305910294118,0.0562611820588235,13046.9322,0.0751306211173409,9564.40095
2020-04-17,NA,2214861,86988,0.0408802593011895,NA,NA,83760,358,77944,567279,1647582,0.00119657142857143,268,NA,712,644,0.192432432432432,27404,16400,11387.2,12479.3445,4.338,144699.243,5.19398553429771,0.0503214984623987,0.0628006373644661,"6.8838666205314078E-2","11387.199999999995","5.0321498462398667E-2",10250,1.35141532695532,NA,326,1312.992,291,"291","234.4",27908,"24.647058823529413",70.4,"2220.1058823529411","1.2729428936325489","1.0251384108933115","1.0062175","3.2832941176470587E-3","4002",6003,8185.59999999999,9452.83199999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1288.3240000000001",0.053,"30.324000000000069","32",22.4,"411","301.55999999999977","1111","1339.0125",NA,NA,NA,NA,NA,NA,NA,NA,0.00111209788235294,111.209788235294,0.0278024470588235,0.055604894117647,12479.3445,0.0628006373644661,9452.83199999999
2020-04-18,NA,2297712,82851,0.0374068621010528,NA,NA,83787,27,77029,591297,1706415,0.00119695714285714,268,NA,712,644,0.192432432432432,27740,17100,10949.2,12348.7994,4.309,145924.968,5.20553287830864,0.0364996742351532,0.0448026833185207,"4.8777747610264863E-2","10949.199999999995","3.6499674235153184E-2",9665,1.31469194312796,NA,336,645.552,144,"144","223.8",28052,"23.247058823529411",66.3764705882353,"2243.3529411764703","1.2517626059794735","1.0244478912770514","1.0112749999999999","3.3002352941176472E-3","3575",5362.5,8089.2,9645.20565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1319.7",0.053,"32.700000000000045","14",12.32,"366","268.39999999999975","1135","1355.1824999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.00113473007647059,113.473007647059,0.0283682519117647,0.0567365038235294,12348.7994,0.0448026833185207,9645.20565
2020-04-19,NA,2375443,77731,0.0338297401937231,NA,NA,83805,18,77062,614885,1760558,0.00119721428571429,268,NA,712,644,0.192432432432432,27944,17800,10895.6,11948.0915,4.28,146865.712,5.20769618816854,0.0386129791398521,0.0469830375915121,"5.0923554403832845E-2","10895.599999999995","3.8612979139852108E-2",9031,1.29059671162017,NA,204,383.044,86,"86","202.4",28138,"21.682352941176472",64.0823529411765,"2265.0352941176466","1.2400511215900578","1.019705152532477","1.0098299999999998","3.3103529411764704E-3","3107",4660.5,8409.99999999999,9598.42275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1340.9",0.053,"33.900000000000091","23",10.52,"332","238.27999999999975","1142","1368.99",NA,NA,NA,NA,NA,NA,NA,NA,0.00112922620588235,112.922620588235,0.0282306551470588,0.0564613102941176,11948.0915,0.0469830375915121,9598.42275
2020-04-20,NA,2447920,72477,0.0305109404856273,NA,NA,83817,12,77084,644570,1803350,0.00119738571428571,268,NA,712,644,0.192432432432432,28063,18600,10598,10430.1938,4.251,147555.698,5.19672106783123,0.0504794232922733,0.0618145486595477,"6.7592896302891184E-2","10597.999999999995","5.0479423292273257E-2",8464,1.26171207625214,NA,119,1225.725,277,"277","175.8",28415,"22.058823529411764",56.4705882352941,"2287.0941176470583","1.2032606394240948","1.0116438356164383","1.0075179999999999","3.342941176470588E-3","2633",3949.5,8491.59999999999,8438.98755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1355.7400000000002",0.053,"4.7400000000002365","23",8.76,"315","211.91999999999973","1187","1380.4875",NA,NA,NA,NA,NA,NA,NA,NA,0.000992822064705882,99.2822064705882,0.0248205516176471,0.0496411032352941,10430.1938,0.0618145486595477,8438.98755
2020-04-21,NA,2544769,96849,0.0395637929344096,NA,NA,83853,36,77123,687067,1857702,0.0011979,268,NA,712,644,0.192432432432432,28268,19400,9310.39999999999,9128.218,4.222,148466.678,5.18926767717957,0.064828688442713,0.0805748926740578,"8.9448150394178333E-2","9310.3999999999942","6.4828688442713042E-2",7846,1.24042301110185,NA,205,940.743999999999,214,"214","189",28629,"19.564705882352939",50.5411764705882,"2306.6588235294112","1.1765503637036123","1.0115946178070427","1.0067955","3.3681176470588235E-3","2602",3903,7228.79999999999,7160.4555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1369.2020000000002",0.053,"-13.797999999999774","18",9.8,"290","184.63999999999976","1217","1393.35",NA,NA,NA,NA,NA,NA,NA,NA,0.000842406529411765,84.2406529411765,0.0210601632352941,0.0421203264705882,9128.218,0.0805748926740578,7160.4555
2020-04-22,NA,2622571,77802,0.0305733054748781,NA,NA,83868,15,77151,714319,1908252,0.00119811428571429,268,NA,712,644,0.192432432432432,28496,19900,8195.99999999999,8391.601,4.193,149190.59,5.17944950412553,0.0641888165876255,0.0813287224894658,"9.0451324132786323E-2","8195.9999999999945","6.4188816587625486E-2",7479,1.20878934419275,NA,228,689.986,158,"158","205.4",28787,"17.541176470588233",45.2,"2324.1999999999994","1.1540188414511927","1.0154295691836226","1.006651","3.386705882352941E-3","2553",3829.5,6153.59999999999,6460.89475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1395.8080000000002",0.053,"-12.19199999999978","20",17.04,"278","182.23999999999975","1268","1415.7149999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000760105264705882,76.0105264705882,0.0190026316176471,0.0380052632352941,8391.601,0.0813287224894658,6460.89475
2020-04-23,NA,2682225,59654,0.0227463813181798,NA,NA,83878,10,77207,741921,1940304,0.00119825714285714,268,NA,712,645,0.192432432432432,28677,20600,7600.39999999999,7701.5821,4.164,149558.67,5.160220474071,0.0626893252710495,0.0800132222308476,"8.7671949883049591E-2","7600.3999999999942","6.2689325271049479E-2",6961,1.17973506664473,NA,181,910.979999999999,210,"210","167.2",28997,"16.235294117647062",41.0823529411765,"2340.4352941176462","1.1369143305234268","1.0144686571388142","1.0062175","3.4114117647058824E-3","2492",3738,5606.79999999999,5817.0071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1416.796",0.053,"-19.203999999999951","9",13.2,"260","184.19999999999973","1309","1433.04",NA,NA,NA,NA,NA,NA,NA,NA,0.000684353776470588,68.4353776470588,0.0171088444117647,0.0342176888235294,7701.5821,0.0800132222308476,5817.0071
2020-04-24,NA,2780094,97869,0.0364879903811202,NA,NA,83885,7,77257,778348,2001746,0.00119835714285714,270,NA,712,645,0.192432432432432,28894,20953,7036.39999999999,7475.2648,4.135,149817.981,5.14172883895988,0.0558497833413577,0.0702254273647183,"7.5187969924812081E-2","7036.3999999999942","5.5849783341357748E-2",6755,1.1604016064257,NA,217,723.912,168,"168","136.6",29165,"14.788235294117648",39.4352941176471,"2355.223529411764","1.1298570487738737","1.0139668725435149","1.005495","3.4311764705882352E-3","2457",3685.5,5070.79999999999,5617.15855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1435.1340000000002",0.053,"-21.865999999999758","13",12.84,"221","160.07999999999973","1329","1449.8924999999999",NA,NA,NA,NA,NA,NA,NA,NA,0.000660842182352941,66.0842182352941,0.0165210545588235,0.0330421091176471,7475.2648,0.0702254273647183,5617.15855
2020-04-25,NA,2919404,139310,0.0501098164306675,NA,NA,83899,14,77346,836612,2082792,0.00119855714285714,270,NA,712,645,0.192432432432432,29061,21212,6869.59999999999,7483.8718,4.106,150548.387,5.14824412958234,0.0388375849186877,0.0472997359632549,"5.0418554027882298E-2","6869.5999999999949","3.8837584918687683E-2",6560,1.14865612648221,NA,167,368.08,86,"86","139.6",29251,"14.105882352941176",37.3529411764706,"2369.3294117647051","1.1217594723117041","1.0133905220211319","1.005206","3.4412941176470589E-3","2199",3298.5,5110.4,5820.87805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1452.4120000000003",0.053,"-26.587999999999738","14",11.64,"203","142.99999999999974","1337","1465.1699999999998",NA,NA,NA,NA,NA,NA,NA,NA,0.000684809182352941,68.4809182352941,0.0171202295588235,0.0342404591176471,7483.8718,0.0472997359632549,5820.87805
